"Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41"
-8.69764716236606,-0.626453810742332,-0.620366677224124,0.409401839650934,0.893673702425513,1.0744409582779,0.0773031227369236,-0.341066979637804,-0.707568232617297,-1.08690881697743,-1.54140256690726,1.13496508865819,0.241895903606986,-1.55703574445065,0.341248399134537,1.54688133441627,0.850043471893941,0.344194027368263,1.62120288295757,0.714085544432429,-0.570994285312183,-0.88614958536232,-1.34105094793775,0.916938037311124,-0.31168916045945,-0.374328923033932,-1.8054835556734,0.940336801971125,-0.405339182535091,-2.10406016701808,0.781041199021309,0.739114919951308,0.315704738438078,-0.113154404160432,-0.445604337044049,-1.04818566127778,0.520599678232113,1.72907281236682,0.868164976951994,-0.728098632558749,0.261897335019092
-7.92850076125661,0.183643324222082,0.0421158731442352,1.68887328620405,-1.0472981490613,1.89565477419858,-0.296868642156621,1.50242453423459,1.97157201447823,-1.82608301264641,0.194321069901269,1.11193184503695,-1.13275941105242,1.92316365296288,1.31616716303968,0.178920971863378,-0.925312995099251,0.0127198373321256,-0.329102801964517,0.581384629232897,0.286539016362005,-1.9222548962705,-0.0457072264322655,0.809273076943848,0.205749057657957,0.995353828138999,-0.678040681614833,0.787855190484349,1.94067151189577,-0.0844394715433643,-0.0465093112055673,0.386608728066216,0.163891391957584,0.856479837145619,-0.676393950958979,-0.425548811589155,0.377561918114446,-0.814992277673091,-1.4843701024496,-0.246700356153367,0.107699062836372
4.49107079638718,-0.835628612410047,-0.910921648552446,1.58658843344197,1.97133738622415,-0.602997303605094,-1.18324224043267,0.5283077123164,-0.0899986806477491,0.995281807292567,0.264422549440984,-0.870777633605343,1.48990741365323,-1.85682962839986,-0.959776483661365,-0.282546591643236,0.893581214441206,-0.873450133188962,-2.32640952744011,-0.146723902426033,1.14761985588741,1.61970074406333,2.18799111569512,-0.711622278677474,-0.653986924827893,0.102143508821335,-0.473358051207888,0.086941938083387,0.484965261176799,0.756329418893765,0.0957659305814221,1.29639717227091,0.957658356407617,-0.185584100006361,0.411605591404383,-0.234873128142992,-0.623658808865915,-1.6902329841028,-0.400899287124506,-0.613615678060157,0.83092160102577
9.22105960527089,1.59528080213779,0.158028772404075,-0.330907800682766,-0.383632106288362,-0.390867820723137,0.0112926884238996,0.542191355464308,-0.0140172519319242,-0.0118617814307389,-1.11873516870975,0.210731585072843,-0.248247104968965,-2.10611843559503,-1.20557521138083,-0.76729877857509,-0.941009737811872,0.342800284341219,2.1929979995365,1.50698177745129,0.139558702073078,0.519269904664384,1.42209579552564,-2.68958517903653,-1.15325770732252,1.48294372773341,1.0274170786444,0.0328009706043174,-0.202097263385456,-1.58071605182192,-1.33525786575587,-0.803558357507768,-0.131096323056634,1.42805184990289,-0.586851419692244,1.19028908800751,-0.572610525202765,1.4909444628374,-0.639347683628521,0.103947848541539,0.86127447440696
-0.661596269013449,0.329507771815361,-0.654584643918818,-2.28523553529247,1.65414530227499,-0.416222031530192,0.991601036059367,-0.136673355717877,-1.12345693711015,-0.599628394751609,0.650952956147074,0.0693956473744585,0.183583707943453,0.697648526944346,1.56757305821464,-0.576404240243122,0.538952094101553,-0.177387754282478,-1.08247997639693,-0.279532643245176,0.0889266087987601,-0.055849931834021,0.183247021476489,-0.567047025402639,0.527490918982484,0.560048682854967,-0.597387568754006,1.55285735482629,-1.16962858408659,0.707245954901412,0.548785906763871,-1.60262566858643,-0.0467621436638845,2.08176744409335,-1.27436761285349,0.540713722714863,0.312501153196823,0.703633074954809,0.216391047256349,-0.800578552066803,0.330309251687885
-0.0297752163348277,-0.820468384118015,1.76728726937265,2.49766158983416,1.51221269395063,-0.375657422820391,1.59396745390374,-1.13673385330273,-1.34413012337621,-0.177947986602105,-1.032900238582,-1.66264885284192,0.404871009439746,0.907444407728329,0.225285799791068,-0.914855840000763,-0.181974398105336,0.921433254590606,-0.506360967360063,2.02773873329871,-2.63015931699317,0.696417610118512,-0.652932838380961,1.29919883255821,1.39391910941029,0.142450958926083,1.15984937728077,-2.40487804171393,-0.36984609500006,-1.04598767279121,-1.90524352442387,0.933250970552304,1.08256389412699,-0.567490105106194,-0.896895577360802,-0.0892645085836935,-0.707427833089473,-0.962693580057455,-1.2611376296688,1.32370390419044,1.08996243416515
1.29165369269957,0.487429052428485,0.716707476017206,0.667066166765493,0.082965733585914,-0.366630945702358,-1.37271127092917,-1.49662715435579,-1.52315577106209,-0.425981341802302,0.659201499417982,0.81083998017723,-0.994124469309423,-0.195988198884024,-0.92241065744061,0.369910961287378,0.891767594965122,0.300944402209543,0.0959189568330369,-1.19574019582924,-1.21722083212186,0.0535156788292137,2.04255931610422,-0.190291544554818,0.18163055610461,1.82967173315288,-1.33322688049967,0.167329284881351,0.7597938360206,0.259141334355496,0.204274368167585,1.80608925390866,0.0560942565249199,-1.08775642392872,0.502660142336353,-0.712169251646416,0.52120348534775,-1.19753699209426,1.98796868828322,0.0311640787660535,0.598788527130083
-1.24945240935879,0.738324705129217,0.910174229495227,0.5413273359637,0.5672209148515,-0.295677452700886,-0.249610933042319,-0.223385643556595,-0.421968210382174,0.996658776455071,0.237829399627714,-1.91234579604708,-1.08542932956727,-0.2068204879556,-1.07377241040219,-1.46768436330169,1.32920820523491,0.693386752709799,-0.120165257941563,1.31231789167378,0.749152578850181,-1.31028349719307,-0.234491194840375,-0.638048333690776,-0.0693015234885069,0.51839780051344,-0.925755661705498,-0.403126681401769,0.197789090006425,-0.00168481801484885,0.408038985917213,-0.0565036325646403,-1.28160861483983,1.32101019376084,1.90002976380246,0.504211151987834,0.448187980908179,-0.00087742278126087,0.982304768120544,-0.82361367332353,0.497042617000752
-5.89598098533159,0.575781351653492,0.384185357826345,-0.0133995231459087,-1.02454847953446,1.44182041019987,1.15942452685555,2.00171922777288,1.36092446408098,0.727660708501531,0.71527594710452,-1.24675342879504,-0.0485425545297223,0.725043170475101,-0.552358285562395,-1.74536197840808,-0.103466125206476,0.325471906278775,-1.51866762967456,-0.524007512771118,-1.41593292411236,-2.12306605809801,-0.891424766586292,-2.03538388162579,-0.294465386532543,0.691874261922361,-1.07449512530901,-1.74584369594497,-0.454736260732719,-1.1755530761172,1.42675103863215,1.88591131889724,-0.894781474745017,0.718161850872941,1.55883385955605,-0.106643065219636,-0.50532260598478,0.70100820351679,-0.306820287945659,-0.866751731322283,-0.458069801278381
-1.19903697113924,-0.305388387156356,1.68217608051942,0.510108422952926,0.323006503022436,-0.697538291913041,-1.1142223478436,0.221703816213622,1.75379484533487,-1.72663059586351,-0.93848303919385,0.998154445057314,0.576085600512206,1.3987189554318,0.590461401136985,-0.66738180392146,0.615064610722324,0.408051022728875,-1.51058506284295,0.354249509141301,-0.112382661837672,-0.208078589007654,-1.35747030552191,-0.604372355447083,1.41403033530268,0.0280100358299621,-1.45111649529909,-0.693843121435514,-0.920596783051049,1.7446287628424,0.92527077217127,1.57838342842404,0.773424650206942,0.71950439392656,-1.10554389683333,-2.58369319584055,-0.206612153485113,-0.247341223656038,-1.31316352225554,-1.25258157877411,0.917465292392433
