"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
15.3931636507126,0.366973553062013,0.483216564976552,2.13861537660836,-1.64430897851836,-0.652947153812969,0.734918636208321,0.439601639478981,0.7887491309321,0.0143624436834157,0.875763932780786,-0.937858440129326,-0.957519801821162,-0.58739768879882,-0.275231187889541,1.43884284213874,-1.27372423164802,0.311782938436112,0.669907005350375,0.901966551068801,-1.77817238374607,-0.376219073374412,-0.684327688593637,-0.506153171004639,-1.71030088161944,1.26701349983303,-0.308929383557065,-0.360546984604872,-0.933593419873731,0.0909539357574238,0.551596743453745,-0.00108527251224246,-0.965333522705406,-0.859719616399865,1.16007764948784,-1.58838326014208,-0.651124367124857,-0.699643254835017,-1.83140103721324,-0.158631317836958,0.904131853240881,-0.392179327942942,-1.35167006783932,0.88070436459123,0.712790347363108,0.215962207687199,-0.159773082069214,0.911485400060599,0.0263828109534822,1.45757445195075,-1.12014689015727
-4.60403332871515,-1.55570808004905,1.06742722467162,-0.263982563464187,-0.619652487675882,-1.17399802831862,-1.76494128978702,0.562143072257079,-0.216823600324931,0.255803145371415,-0.340933086332718,-1.41004554692683,-0.688307102278946,0.517957773221995,-1.00171611779123,-0.0845121965256238,0.911802107618476,-1.03657548878856,-0.0119827529569093,-0.222050119328302,1.90521217242794,-0.802139455138025,-0.279738338007965,2.39250587616849,1.53992230435329,0.00532760185337535,0.351517034720653,0.46208006889961,0.557986202262782,-0.310350452048231,-1.47339457823999,0.898718282605418,-1.09035679501226,-1.194690303399,-0.488462179578384,0.593914866981315,-1.3043291133769,-2.0023549846782,1.2552599870841,-0.625955196198664,0.834596680253345,1.36623766031633,1.081383742018,-0.361001198503136,-0.0338239297986837,-0.0695143343293069,0.153829864336367,-0.725067399610092,0.833365916633005,-0.907050995742513,0.620789057443795
0.676946291295119,0.121335344225518,0.181801264572456,-0.248886424898681,0.881682561780188,-0.04457611151456,1.18729287000552,1.33375332100763,-0.81960863908514,-0.710774873066496,0.76367845428061,2.1585889918789,-0.46329446081277,0.109143154043094,-0.551846009551643,1.64514759746575,0.430235505469364,-0.596402732618886,-0.653714181440701,1.77433985144046,0.645254626781347,0.317186651372653,0.179076530330389,0.418975934135644,-1.08903234278021,0.151076295192529,-1.22070235985404,0.417985895892825,-0.751815661076499,-1.74632892006528,-0.292509245342491,-1.9726374869873,-1.51450726100007,1.17948937662815,-0.19667497680975,-0.0824184558691708,-2.84634455977411,-1.23390700489654,1.0387773525844,-2.11640907788696,-0.879438775791432,1.07779448071702,-1.2229459409756,0.448215668758473,-1.18837296846316,-0.0332013633763601,-0.133548718693453,1.08974517889095,0.203159523601626,0.238597641369481,0.17383711930248
-9.38085316760344,-1.34848977302202,-0.458076785036107,0.0373668781091063,0.81317761503352,1.36470279765575,-0.156312554771869,-0.968915951997297,-0.0219089476666714,1.41641318439158,-0.43304661105027,0.76048448559477,1.0219914595381,-0.332088933641108,0.753910954311311,-0.721644009213635,0.678248549182177,-1.94352673138546,0.327243808352573,-0.27049979389112,-0.288748277921773,0.844427872444557,0.04781231741689,-0.951317154990961,0.135498019171866,-2.09376813511567,-1.16770241562517,-1.55646096048267,-0.486240478195013,-1.77681814105397,0.0326618143478984,-0.44919973962947,1.17675711844508,1.59938550900192,-0.0367468481517225,-0.893252317105058,1.45705170762312,-0.512376275155408,2.00648212095595,0.432879042471165,-0.0415628159287053,-0.3433448133432,0.243156521559203,0.58373028480443,-1.60382226681946,1.53137826403136,0.662364432236391,1.27005580915969,0.473712698765175,-0.0734467324791651,-0.833693018345031
-20.1442507995938,-0.335462266272532,-0.119975696804086,-3.52714002261475,-1.69318982849502,-0.488953398362013,-1.06267940567806,1.22934724838336,0.0812036691954679,-0.796485268721759,0.126078143724724,0.38665376235087,-2.13415185614173,0.1519265401545,-0.13975310530946,0.420838940577685,-0.459916521497346,1.58921777415688,1.15828593175942,-0.794400441860902,-1.03880814023523,0.121379564923018,0.497251781946502,-0.15449253680454,-1.02664581185565,0.0058841841839413,-0.829578726068324,-1.62357674774993,-0.73608840868269,-0.564816698844648,-0.435877314116768,0.848241542122004,1.23830441554264,0.445949010863287,-1.74382255250479,0.42604214464042,-1.38269562395419,-0.227816003136188,1.35166701633115,-0.702095168027171,0.294805653674633,-1.40463951828721,0.134543720068878,-0.823966110174746,1.32027856976212,1.43881993119186,-0.0182570881513451,1.63111285261654,0.391396047059606,0.138714343596348,0.0317532337645539
-6.38412565709402,0.085182624870219,-1.02426482510474,-0.116785021732473,-1.54316344608837,-1.50322351218421,-0.402413618218313,-1.12370849724843,1.17345683307419,-0.343346720808613,0.907656743402401,0.169657563103118,0.447735367671807,0.727357188943037,-0.392049365777568,0.337994873534701,-1.47296373564151,0.463606235918991,1.16306802100401,1.93120667882672,-0.168815483498777,-0.476303101170852,-0.437294351746713,-0.408645952449317,0.899654086020956,-1.18956014426125,-0.574836205325544,1.24346450904081,0.676351431208564,-0.266919401121725,1.10249987411394,1.27321953780376,0.642056997351128,-0.590427426068772,-0.279176741600674,0.619700442034622,-1.34043752771608,-1.47910204954365,1.26099202868532,-1.54469163862891,-0.241710209569315,0.00703007012319578,0.208773734658417,0.160872137118972,-2.06125549247706,-0.395155891320314,1.13158283936126,1.69544362810633,0.662446779523554,-0.0637155764213046,0.897382845259169
6.258803456522,0.513124355451039,0.448781920167246,0.353606336141398,1.66083847416142,-0.0226364558119363,-0.0491392726589344,0.789037482989354,-0.106356163461087,0.0725761188422307,1.00620168499996,-0.514709808617707,-0.53300493838394,0.677454155431787,0.180311857847149,0.227796121941054,-0.586050360565941,-0.00409390770451932,0.459957413264983,0.267446099801304,1.42382353493784,1.20215914757274,1.28763724714627,2.01630541195063,-0.357669897313876,-0.53794616898787,-0.237183789580629,0.375097308694026,-0.638847656319481,-0.267597380439798,2.55772804939238,0.0911651931229069,-0.65033877247715,-0.25363952189565,-0.0679104011466891,0.599853525365377,-1.13087088454195,-1.11753654372703,0.422156704028305,0.79999589236281,-0.165439591907264,0.0908859183858498,0.0489105101138067,-0.54507714332332,1.05895717671237,0.0479763797911567,2.62694448857399,0.843126927215663,-0.697548141050289,-0.562366219656198,1.09355244134899
6.40742852879529,1.01405908880135,-1.05133062202264,1.49953219113435,-0.959574283892984,0.264948108977502,0.914496785545865,-1.03664086767461,-0.596055975635384,-0.207695580174439,0.113081403417325,0.714793488708508,2.32881642627067,0.183109692512762,0.902598360979462,0.432612574260392,0.278259475260713,1.67396491552081,-0.24972673782365,-1.3407917395416,0.658073775279778,0.157214308126893,-0.238606582098405,0.512993119590818,0.55360471437581,0.229879107688117,-1.11627542315839,0.0930372738650912,-0.187928480952468,-0.61000583965721,-0.736977414087201,2.65318247289626,1.35495389344403,1.89946480223233,-1.03333565417243,-0.527876539356248,-0.117720686195965,-0.198770387038376,0.775062613784234,-0.450801173097559,-0.00367041866661242,0.130617915767362,-2.23353018758635,-0.00331927027113476,-0.899482850246882,-0.406823273088029,-1.79425797263259,0.389344407789216,1.60211864494433,2.04137237415551,-0.327863312616827
3.86408254521771,0.662231003557494,0.44310749644182,-0.00864856582884592,0.846646288919394,-0.89603282837144,-1.37313501414242,-0.585945620301808,-0.215901506598682,-2.07616810391167,0.638006583415994,-1.18315651760361,0.442683154362815,-1.98772933538893,-0.429011095589312,0.157528006804325,-0.926741002468462,-0.928055209021321,0.393756937161223,0.605360209467728,-0.880204482135032,-2.39176244534656,0.510905130785824,0.832355440686444,-0.360848072469264,-0.83160586952565,0.080764379826629,-0.785250084630251,-0.143585575936104,0.568811539989026,-0.283397861975881,0.476905777619198,0.0670640957895879,-1.578698721976,-1.50508707246696,0.531528860408725,-0.538116158389927,-1.10488489299764,-0.872161335310015,-0.441731824228928,-0.109830648217966,-0.799953569272708,0.358884300608,-1.90153244582684,0.869289891216784,-0.968382712060268,0.520360943474039,0.951522231716687,-0.257346488888595,-1.98967503977021,-0.411177398729593
14.0279366182681,1.27865646814976,0.930648694825646,0.428166705205789,-2.74472164620112,1.31831087358766,1.70867835823138,0.86311561866516,-0.504042712882186,1.27387987197489,0.321760276036822,0.337430931311938,1.48362728673727,0.919983025520894,0.0722051733378284,-0.0267718427026144,0.775344697017339,1.08798291107252,1.45938397700501,0.75471124454681,1.30757701132785,-0.466337666527976,0.234378433595202,2.22810433123625,2.28717415746904,-1.50118975239927,0.483257503886985,-2.1032500062224,0.61876991440193,0.616578917631011,-0.229564033147946,-0.532538694694586,0.734167829958361,-0.685872367962745,2.83996587988865,1.16733532642704,-0.328249905581664,-0.136921692788921,0.10562608422972,0.0166803259851312,0.0457048340535176,1.52588647818446,-0.21224142816958,-0.415451899814765,1.21465483469069,0.680151085811828,0.604647833326948,-1.7755593067431,0.625369993617838,0.174119609347971,0.271605043796368
