"y","d","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19"
-3.18774933281664,-0.626453810742332,-1.5163733082107,-0.804331599841126,-0.213908975399592,0.235348522634884,0.196562061461095,0.617922308455229,0.698630850023618,-0.221257092554474,0.537655940605479,0.525890816836908,-0.131044322597261,0.341334100225537,-1.20634357353483,-1.0020361087866,0.350028225439485,-1.55915937207074,-1.0972656474627,-0.0950430689874302,0.990653173132982
1.92753565051994,0.183643324222082,0.629141191579469,-1.05652565415067,-0.106723281423477,0.244825017471591,-0.419942692120066,0.893505747257129,-1.16507109587496,0.351793486239695,1.25817047039905,-0.48754435200179,-1.42409627473755,0.413666483615545,0.274205963254829,0.0259076116236103,0.405329159489358,0.201662169552734,2.42558029587934,-0.388059386028918,-0.724100470292954
0.90806728435638,-0.835628612410047,-1.67819403634361,-1.0353957840774,-0.46458930680389,-0.642186888816392,1.16326953959637,-0.427756242530467,0.171350481896383,0.160601875688583,-0.643391234190025,1.13825077960497,-0.369662639256077,0.122035737431512,0.186821991508719,-0.448141777255252,0.0846967135623955,1.04017609562352,1.05186103398581,2.13657002626729,0.670046481793822
0.591836251173523,1.59528080213779,1.17978114865575,-1.18556035360959,-0.684272472779171,-1.93480850364367,-0.405755971187639,-0.299901188920614,1.18671620739002,-0.124052304374975,0.457809114884018,1.21513438125462,0.85504508824474,-1.58938064620661,-0.263768028599451,0.843233322004415,0.234168192383819,0.0719577174430248,-0.0883421289149532,0.556619445380915,-0.570115902076995
4.1376178876763,0.329507771815361,1.11765453788961,-0.500439511741913,-0.790800747071239,1.03869565173409,0.744098700602306,-0.531983274833493,0.410717706369613,0.659873851836467,0.772037466494949,-0.424830698926127,0.978144262445028,-0.787438529811935,-1.09192963649363,-0.21846309570471,-0.155031223735532,-0.0152654433514587,2.63979290593195,-0.590941639558808,0.722350774741783
-6.41212544801466,-0.820468384118015,-1.23773594145696,-0.524988707075351,-0.338963753203596,-0.283550120316366,0.476610570604051,1.70598162476504,-1.2413394548786,-0.503849340675093,0.473022368762862,-1.45084028987469,-0.0713034476793987,-1.59206401405314,-1.32231807947585,0.476786293436963,-0.27158713327493,0.339385976810706,-1.72223732606778,1.52014344786393,-0.608483480778056
-0.569146963913903,0.487429052428485,-1.2301645408311,-0.302432956535184,-1.26742993798974,-1.40972909454367,0.541320049434114,0.851635162628937,-0.717068398610536,2.39838533772966,0.811180261675107,-0.762925230110861,-0.162261568167443,-1.15077225987334,0.321393417945539,0.31635179394331,0.682492914270557,-0.748856349619548,-0.21015268491342,0.540915287300944,1.425783376274
-0.0328677853471912,0.738324705129217,0.597790917869022,0.471968132369904,-1.39410593455504,0.723180435038873,0.610621793504939,0.839517146539016,-0.361744735219042,0.510285536365617,0.761197302050518,-0.481679925267701,0.337576725622917,0.271232678825009,0.303825676408052,0.626306319555624,-0.793586088399808,-1.75458588010955,-1.71569319674385,-0.158598127227847,-0.152884150627006
-1.951208680065,0.575781351653492,0.298864408541726,-0.248383948785693,0.418924901751981,2.0310355247503,0.0581995057993305,0.665680061265694,-2.16220700276418,-1.13676720774358,0.016142977602496,1.0499091882721,-0.461293368942563,-0.44153342384679,0.435336792654383,0.588713070108814,-1.14143553852437,-0.719335577316577,-1.20651495185121,-0.50613794018582,0.364743961002017
-3.36769287182661,-0.305388387156356,-0.110139371950242,1.25931802946436,3.21518536236072,0.730490294097479,0.778196529874269,-1.08963045956209,-0.76216234213657,-1.37872937847354,-0.46521276185008,-0.709715532418802,-0.933318391911918,-0.527558709237945,-1.08342058946136,-1.28480365757989,-0.0564457787300679,-0.119669320684725,-0.129643336372197,-0.776778757686777,-0.390797128432305
-2.57780263623518,1.51178116845085,-0.807675019018805,0.350920964074789,-0.38029945970687,0.879153379322765,1.84546631073656,-0.0864515481663107,-0.717057147262322,-0.164860908131335,0.11173865248953,-1.60280586911844,-0.460451692900151,-1.17286424903096,-1.60258557961837,-0.348165383870941,0.850644951641691,-1.57216266973977,0.823353864151825,-1.0510779313603,0.432896073280211
0.972061527776251,0.389843236411431,0.114539172613828,0.863318545823537,1.68362946398178,0.554556416313858,0.762380157027584,-0.749885314631992,-0.944073488264357,1.17546214016466,0.0496404970453908,1.13429375939607,2.03404138259813,-0.69810425306157,-1.37728008843646,0.700879288951193,-1.07355367676246,-1.03258890093138,-1.71065471767029,0.14377067677744,-0.884718462354868
-0.112320184451217,-0.621240580541804,-0.179520060349557,-0.478911309028502,0.93872629806216,-0.284581054109898,0.235252871957486,-0.738054735222716,-0.568046571179874,-1.42008928152453,0.156565634358501,-0.672461772735851,-0.453417396732827,-0.416471813943508,-0.508680677819732,1.92034946840084,-0.907238774193954,0.0273509985931524,2.27725330746963,1.20054896285554,-0.263658947180766
-0.616626728203483,-2.2146998871775,0.0548449048881487,-1.1884792183016,1.08753543743451,-0.674658023832395,-0.153094267723273,-0.0891717373523672,-0.39348070609616,-0.0225959585810815,0.582828572570584,1.27037980820835,-0.803638929383287,-1.10235687806111,0.643308728117674,0.504495280255624,1.78535183233884,-0.80537990071151,0.858667670753467,-0.00339733610986397,-1.16776328130653
-6.45770298996849,1.12493091814311,1.29913983525542,-0.268566373421907,-0.860514695868437,-0.715488860498557,-2.30378422138387,-1.37148322925969,-1.17810401232093,-0.411832351427133,-0.239982059241424,0.853492344403703,1.66122696586359,0.80742841926523,-0.879525265230891,-0.221479135101432,-0.205659646909812,-0.836312934172326,-0.547680048417406,-1.52638663254965,-1.13166269069798
-0.357570649286131,-0.0449336090152309,-0.434561207509286,-0.0802210555708808,-0.753712475505721,-0.270527930115042,0.305694817551023,-1.08609755084014,0.856577388987642,0.974020258688644,0.463402981250972,-0.307168834536456,1.14176023487575,-1.34034873900774,-2.16324098779533,-1.10853664338628,2.0803868201203,2.00056187089455,0.265487946129346,-0.66554605509763,1.29054744347953
-4.59897566416813,-0.0161902630989461,-0.80892301575371,-0.123235685516151,-0.15764943939113,0.312964638983727,-0.161943516335441,-0.683708512052185,-1.55221831850047,1.37013477634147,-0.390051860856688,0.345244559218044,-0.510636195518048,1.3941815737117,-1.05426659931504,0.505191396506956,-0.543692401515116,-0.635473360518266,-0.942914383093853,-0.023547399533649,-0.650350346470778
5.1889332191038,0.943836210685299,-0.522351466372015,-0.0994398057065816,-0.056677186142893,1.66980678972289,0.43620970134795,-1.51885918697918,-0.600615868247557,-0.604419069809589,1.03603621137917,-0.19532634548287,0.126884485035095,1.91152519490629,-1.09404645042673,0.231240601439907,-0.449162062826589,1.00214966801737,1.41805106237457,1.35352823579663,-0.296071110047732
-2.52989359804376,0.821221195098089,-0.28771573691542,-0.834753978726521,-0.790557258498481,0.89225927308494,0.149177255598839,-0.290669036024251,-0.645965401081122,-1.11408976688332,-0.951034698438845,-0.981446103561603,0.962915652978508,0.655991846440573,1.01963802089908,-2.04032492191913,-2.16544416788947,-0.20803073400514,1.09718852206654,1.44959092588821,0.425412782830817
3.53723737429223,0.593901321217509,-0.643213250563503,1.85777954307455,0.569549284303881,-1.01548890066825,1.02931550345093,0.249619824795628,-1.66183949443179,-1.03743391880065,0.575694860547242,0.58986673026826,-0.48738071064244,-0.750657294598783,0.880734351465321,1.97976703290984,0.180541970474601,0.210505532680332,-0.415925163678118,1.43086685444407,-1.93595649682093
3.67019016061626,0.918977371608218,0.342818721429651,-0.498397019562876,-2.5772476763024,0.349616975947141,1.1708586937809,1.49934125742203,-0.00606522382764285,-0.611442620012356,-0.596836013223069,0.813524949399291,1.66170445395378,-0.0622682094460023,-0.109724976766592,2.74844949976856,-0.0807260979501497,-0.074496687961289,-1.38449954535144,0.481969688006879,0.476149380887303
7.14512290045947,0.782136300731067,1.44810563598613,-1.2700546080224,1.40167785706696,0.789382859208133,0.950419708537064,0.437123173397418,-0.237350389175313,-1.46205112931502,1.07695928308923,0.780767087259678,2.3988605892063,-0.353008788936895,0.282946146494017,-1.64279107912116,-0.277741200457536,1.34569931087916,0.267113898354752,-0.903448869028305,1.66298682850814
1.65792652513139,0.0745649833651906,1.35370666475091,-0.936943712445999,1.36431985820529,0.598191244929847,0.0695065710762715,-0.902086329986186,0.147635525779262,-1.19972043215956,0.760207876540243,-0.586543590158595,-0.110447972766918,-0.588186115908419,0.881912443879602,0.161215577281821,0.995326201601341,0.537344285497014,0.317959629049836,-0.122716570783468,0.00928482793620435
