"","d","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19"
4.25902946945415,0.230645484879269,-0.49271554281757,0.450638488490351,1.29213846056794,1.72706632901081,0.368279600565559,-0.6854694462296,-0.639017545767507,-0.391264993307173,-1.08720990231734,-0.568896509724162,-0.654508884856579,0.88988576657468,1.02523573957367,0.686035383260572,1.33497271593296,-2.20796426453769,2.18717604446912,0.392885214852392,0.175889129430179
5.44337206602926,0.896969821276654,-0.424957184482467,1.0724044826548,-0.198470213636246,2.12080996877267,-0.49724722522923,1.11387587707635,1.32718954239298,-1.8096338844427,1.0243804107045,0.956306909986652,0.473040798014124,-1.49023083331894,-0.603621970213104,-0.412951470241294,0.928400580804088,-0.924151483129832,0.668021297257664,0.488786637009307,1.21624336908579
10.9357770901879,2.2518222870977,0.577169472866109,1.06971265878776,1.78299167550584,1.94647966411096,-0.151846906520969,1.824976226628,-0.510136919765907,0.477821793299638,1.11128144676328,-0.732420029678821,-0.782339962223282,-0.780906873067089,1.35760111253712,-1.60317882613698,-0.287169765180979,-0.98405332259166,0.411928145667025,1.42071208111414,1.08112959068261
3.62626932405084,0.477183117658519,0.0640243459332685,0.15791836747859,0.570059921393123,0.63693504231378,0.00280349460211379,-0.933776232584212,1.53631851730439,-1.91676651303044,-0.619656516278591,-0.992922864112306,0.75578746004542,1.55844401932042,0.785874986896823,1.59950617298269,-0.070106430100624,0.542378675040593,0.388244677387935,-0.235211817058831,-2.13076215641727
-4.41728219016252,-0.769399829075342,-0.608763295506508,-2.23517892596624,-1.21583922208598,0.382519603371278,-0.526431875347879,0.590746095620744,1.82668903915864,0.0463772160389761,0.483820568648173,1.16495715516136,-0.698881704255238,0.396715872287515,-0.582524115327914,-0.658540339982061,-0.980602465430665,-0.136125440695569,-0.829342990946072,-0.0709937073361093,0.144947800438002
0.342540239794493,-0.716446819781818,0.0162899379852541,1.51657784383834,-1.5087543380333,-0.814697341077892,0.932032939472687,-0.777931927127194,-0.680635608869822,0.556948300420964,1.32313613877674,0.107276085692447,0.746869973595757,0.119962360915176,-0.9956592154496,-0.784677445869441,-1.99213689969804,-0.0705728430324027,0.404760083187601,0.643814012843713,1.52544057217603
-9.80414012343622,-0.243851514625498,0.848361522917933,-0.0090384074920164,-0.599040314427225,-0.567462940403679,-2.51686368754434,-1.23321172735621,1.13167117870786,0.0614709631262465,0.458203560093594,-0.764265465675532,-0.450752603755093,0.119114520632552,-0.916404104031743,0.0333294234768602,-0.843371892488865,-1.75657652645275,-1.82693794335132,-0.164578064227203,0.0480276562578466
-6.18963764825765,-0.9768050624543,-0.431900925415136,0.567657312064895,-0.73170873346665,-0.214701186220918,-0.57715499184503,-0.758972007962855,0.138641418053876,-0.18317252801566,0.997628692119617,-1.13917878447525,-1.05790474482008,-1.7448424025059,-1.68106381139764,2.13553371584606,0.0642232256656165,0.289111741820487,-0.280856798385145,0.229913303455759,-0.587413819642403
-0.301697275503661,-2.08518503664326,0.409707769085723,-0.225137113394039,0.0137876393137684,-0.666937337469166,1.76877145188257,1.25947101378657,-0.0261072285977728,-0.423501580087344,0.206132090374121,0.460143404910223,0.292869290621973,-0.499976446504404,0.439682176737818,-0.0969225123983691,0.094283725987785,0.345762401023655,-0.562627321516865,-0.267852747334701,-0.37538861729364
-4.32466301533527,-1.52010439959727,0.247312225827342,1.17440475462072,0.0460509117718529,0.347072428754537,-0.448552217748656,0.093364869064909,-0.3746426491992,-1.07249651241149,-1.76529456107673,-0.602631601436916,0.079724250435931,1.02590909677785,0.215691254598273,1.35597381884324,-0.538442478669019,-2.41853184817613,-0.032625931239894,0.364545098907892,0.0464696087995854
5.51705486572587,-0.466755257840464,2.21204235977802,1.10928279116768,-0.318053262424613,1.05179843083359,0.238574341922864,-0.473355359116556,-0.579663858818949,0.00455103617022178,0.280292616026159,0.362399158631305,-1.74179729227308,-0.890238437959948,0.77840241117807,-0.543910534914772,0.617266312108856,1.20537686000092,-1.03570217410124,0.632863426092645,1.86339394288165
-3.79961760689718,-0.714927047468766,0.344085672499395,-1.2583470847792,-0.137602459424573,-1.12608257892819,0.62953790057253,-1.82056294938115,-0.357191064218364,-0.0326986001052389,0.161882702241852,-0.227527243819941,1.87780532599949,-0.949109147164041,1.29252003091376,1.56571361582994,-0.188481295323673,-1.46389457931978,-0.156241455999551,-0.126995544509505,0.0778348081716926
-4.43168453599543,-0.645296930146006,-1.20801594475586,-0.712808190726629,0.318704970512814,-0.243917494521983,-0.238179375822676,-2.11708697475503,0.840135727337157,0.766449166889823,-1.49222722965019,0.404987277843369,1.28195527160154,-0.729280004117287,1.39293577707214,-0.675454463956644,-0.252757992020076,-0.247596050274461,-0.65014631793668,0.464188123540747,-0.641965698806536
5.48811239364142,-0.521994033311799,1.21915369274805,0.0543760072776534,0.0899435636144316,0.928322408776161,-0.511490512848345,-1.6785142451967,-1.68645623903394,-0.651870163881326,-0.177039366624921,1.18061007791579,0.261866673798866,1.41972562916796,0.0591862777288687,1.54402363481344,0.18686781988459,1.62973604690561,0.909127925170995,0.258862530983016,0.184862500577993
1.27124669977995,-0.326570022742549,-1.01150749480316,0.201843526244679,1.26038708278066,-1.90499598272985,0.884166110269739,0.537079892200271,0.0312431537559696,1.16394243969315,0.519704383232254,-0.571851845283386,0.524286447978164,-0.196827982329041,1.1105985096477,0.696624171245238,-0.450269964931662,0.524312479754338,-0.28914533909715,0.115321812736353,-0.73894671018837
-2.40260850276331,1.35579461554033,-0.513654968212562,-0.102119972023681,-0.301831611656203,-0.327664402784644,-0.75874240103949,-0.563166332375443,1.17471611738688,-0.923649509845854,-0.54623884031729,-0.509802622803235,0.0806173186324756,0.374193604741666,0.425815976588139,-0.961847605157309,-1.10965390565722,-0.255491439356939,0.650274825745685,-1.23349841235167,-0.314116409935434
-2.67532365503847,-0.977637007649643,-0.334153734354476,0.67691003806909,-0.138799879057993,0.540224758820678,-1.71194138653954,0.705503441822676,0.55224987949236,0.584614485063779,-0.600222150665012,2.017695927078,-2.0698091595108,0.745853354621303,-1.36661454577237,-1.19123267956701,1.02026255344569,1.28734918740048,-1.4352884342283,-2.91983387284006,1.15466899466001
6.50023011109843,1.33874222140284,-0.606129196533383,1.21459677483804,2.28371250256614,0.259655297587138,0.9282908265614,2.22213382941898,1.05727335418442,-2.04087505806574,1.04870654303248,-0.363682787553855,0.650896678829924,0.818483982667425,-0.389596697450177,-0.149926766004191,-0.348549935455557,-0.382597867223081,-0.456099637816457,-0.457437186234908,-0.226034831783295
-7.1777427443453,-0.783096939208536,-0.384232358974872,-0.0166665965791816,-0.474266102886461,-0.191650522382059,-1.50176753278066,-1.70327643196949,0.631780327169639,0.552692818220286,0.232046411141811,0.467774526716147,-0.587867229079846,-1.3645981148617,-0.218604482048302,-0.154815005386607,-0.8859373658333,0.495027755477618,0.0474005568774051,-0.23682976152856,-0.263011320790706
0.106791737059436,-0.355729737028495,0.61480661254651,-0.828905011052281,-1.60611535820404,1.84402359019422,0.0276746694190566,0.373601936203965,-1.36588170420561,0.253269333160775,0.243423558500987,0.56689653758061,1.17253043252513,0.053220917538827,0.774617254870645,0.617403626309466,-0.907491355539564,0.393716832001298,1.48453223673449,-1.50748189797901,0.250709286678903
1.90490364374465,0.707895271591608,2.23611267620175,-0.880855663934674,-0.597990880593529,-0.153061054864317,-0.0884302279586568,0.0258539241719104,-0.332765184394098,-0.272799736524546,-1.08949502480759,0.23601918343823,0.138302879738392,1.00607726827464,0.710163478313463,-1.0106274089149,0.52895994901976,-1.16439762505407,0.777439018494385,-0.138375667415709,-0.89649926041471
1.534271266302,-0.87727551984026,-0.200663177956144,1.95525947836907,-0.138568636725109,-0.663526593903769,-1.2820234660526,0.374054118678527,-0.321038485150557,-0.870133189450619,1.74308460582883,-0.198925595137439,0.553244744591606,-0.0205543523820142,0.544687417040626,-1.47728792207567,0.523617985166213,2.04304843807033,-1.35490882588387,0.296336793795781,1.24686022524762
0.897184140315934,0.159654641601416,1.27173334299269,-0.156622447649306,0.34245672028281,0.278778244594884,-0.279594109140101,0.195353045996098,0.406768878626831,0.715853536707618,1.44673245152243,0.251589427544153,-0.0309299085459975,-0.648584361635253,-0.257678196086603,0.844818128853991,0.131874821637373,-0.823033499694823,-0.349587971964452,0.783550685871003,-1.56199113760537
6.21090239673416,0.899010016455131,0.971383446163157,0.104072436156316,-0.145214027974947,0.870874076519102,1.7878567770604,1.1119160976077,1.96910419982078,-0.624252949622618,0.817728384130387,-0.506801937267233,0.11336265500474,-1.11798745127072,-1.99874870984375,-0.416637623319457,-1.51031827986965,1.1523113576977,0.740749419837562,-0.183036815305345,0.269959308073779
